PVSYST 8.0.21
,File,File date,Description
Project,gwn1kWp.PRJ,08/04/26 18h13,gen1kWp,
Geographical Site,Curacaví_MN82.SIT,08/04/26 18h13,Curacaví;Chile;South_America;,
10/08/90 09:00,263.51,116.9,146.61,8.2602,3.1999
10/08/90 10:00,433.5,135.2,298.3,10.79,0.7999
10/08/90 11:00,501.4,178.7,322.7,12.51,0.9
10/08/90 12:00,525.6,252.4,273.2,13.8,1.5
10/08/90 13:00,419.8,289.8,130,14.27,1.5
10/08/90 14:00,422.2,231.5,190.69,14.63,3.5999
10/08/90 15:00,314.3,192.8,121.5,14.5,2.9
10/08/90 16:00,139.61,122,17.604,13.51,3.4
10/08/90 17:00,40.907,40.8,0.1063,12.25,3.5999
10/08/90 18:00,0.1073,0.1021,0.0053,11.1,6.8999
10/08/90 19:00,0,0,0,10.31,5.2
10/08/90 20:00,0,0,0,9.5301,4.5001
10/08/90 21:00,0,0,0,8.7397,3.1999
10/08/90 22:00,0,0,0,7.96,2.4
10/08/90 23:00,0,0,0,7.1702,2.6001
11/08/90 00:00,0,0,0,6.4001,4.0001
11/08/90 01:00,0,0,0,5.6002,2.9
11/08/90 02:00,0,0,0,4.8002,4.5001
11/08/90 03:00,0,0,0,4.3899,5.4999
11/08/90 04:00,0,0,0,3.97,7.3001
11/08/90 05:00,0,0,0,3.69,2.6001
11/08/90 06:00,0,0,0,3.3999,2.9
11/08/90 07:00,2.8976,2.8969,0.0007,3.4702,1.6999
11/08/90 08:00,143.2,43.297,99.903,5.8402,1.5
11/08/90 09:00,317.31,61.597,255.71,8.5998,1.6999
11/08/90 10:00,468.31,76.796,391.51,11.25,2.1001
11/08/90 11:00,579.2,87.599,491.61,13.24,2.4
11/08/90 12:00,643.51,81.303,562.2,14.95,2.4
11/08/90 13:00,635.99,76.796,559.2,16.13,4.0001
11/08/90 14:00,564.39,66.998,497.4,16.73,2.4
11/08/90 15:00,432.7,67.697,365,16.75,1.6999
11/08/90 16:00,257.5,56.204,201.29,15.88,4.8
11/08/90 17:00,86.804,38.602,48.202,14.36,1.4
11/08/90 18:00,0.1073,0.1021,0.0053,12.71,2.4
11/08/90 19:00,0,0,0,11.86,2.4
11/08/90 20:00,0,0,0,11.09,1.9
11/08/90 21:00,0,0,0,10.13,6.4999
11/08/90 22:00,0,0,0,9.1698,7.8001
11/08/90 23:00,0,0,0,8.2198,5.2
12/08/90 00:00,0,0,0,7.39,1.1999
12/08/90 01:00,0,0,0,6.53,0.7999
12/08/90 02:00,0,0,0,5.6699,1.1001
12/08/90 03:00,0,0,0,5.2202,0.6001
12/08/90 04:00,0,0,0,4.7699,1.1999
12/08/90 05:00,0,0,0,4.4703,0.6001
12/08/90 06:00,0,0,0,4.16,0.9
12/08/90 07:00,3.2911,3.2911,0,4.2398,2.9
12/08/90 08:00,141.2,47.701,93.496,6.5502,0.7999
12/08/90 09:00,318.9,64.8,254.1,9.3002,2.6001
12/08/90 10:00,477.81,71.599,406.21,11.84,3.5999
12/08/90 11:00,592.91,78.099,514.81,13.97,4.2
12/08/90 12:00,653.2,77.503,575.7,15.68,3.1999
12/08/90 13:00,631.51,86.303,545.2,16.81,3.1999
12/08/90 14:00,557.4,78.099,479.3,17.36,3.1999
12/08/90 15:00,430.91,64.8,366.11,17.36,4.0001
12/08/90 16:00,259.39,57.899,201.49,16.49,4.5001
12/08/90 17:00,88.306,37.503,50.803,14.98,4.0001
12/08/90 18:00,0.1073,0.1021,0.0053,13.34,2.9
12/08/90 19:00,0,0,0,12.37,3.4
12/08/90 20:00,0,0,0,11.53,4.0001
12/08/90 21:00,0,0,0,10.45,2.1001
12/08/90 22:00,0,0,0,9.3598,1
12/08/90 23:00,0,0,0,8.2799,1.6999
13/08/90 00:00,0,0,0,7.3299,1.9
13/08/90 01:00,0,0,0,6.3298,0.7999
13/08/90 02:00,0,0,0,5.3202,1.5
13/08/90 03:00,0,0,0,4.78,0.2999
13/08/90 04:00,0,0,0,4.2398,0.2001
13/08/90 05:00,0,0,0,3.8699,0.2999
13/08/90 06:00,0,0,0,3.4899,0.1001
13/08/90 07:00,3.5058,3.3994,0.1064,3.5399,0.2001
13/08/90 08:00,138.8,52.796,86.004,5.73,0.6001
13/08/90 09:00,308.99,82.896,226.1,8.3001,1.6999
13/08/90 10:00,466.2,96.502,369.7,10.86,1.6999
13/08/90 11:00,583.5,95.701,487.8,12.85,1.9
13/08/90 12:00,632.79,107.2,525.59,14.43,1.9
13/08/90 13:00,621.2,106.1,515.1,15.5,0.7999
13/08/90 14:00,550.5,92.404,458.09,16.02,0.7999
13/08/90 15:00,423,78.201,344.8,16,1.5
13/08/90 16:00,259.3,64.298,195,15.16,0.6001
13/08/90 17:00,87.698,36.6,51.098,13.69,0.9
13/08/90 18:00,0.1073,0.1021,0.0053,12.08,0.2999
13/08/90 19:00,0,0,0,11.44,0
13/08/90 20:00,0,0,0,10.6,0
13/08/90 21:00,0,0,0,9.7499,0
13/08/90 22:00,0,0,0,8.9101,0.2001
13/08/90 23:00,0,0,0,8.0702,0.7999
14/08/90 00:00,0,0,0,7.4901,1.9
14/08/90 01:00,0,0,0,6.9201,5.2
14/08/90 02:00,0,0,0,6.34,4.8
14/08/90 03:00,0,0,0,6.06,3.5999
14/08/90 04:00,0,0,0,5.7699,3.5999
14/08/90 05:00,0,0,0,5.5799,5.9001
14/08/90 06:00,0,0,0,5.3899,2.9
14/08/90 07:00,3.3985,3.3985,0,5.5001,0.9
14/08/90 08:00,152.39,69.299,83.095,7.9398,1.9
14/08/90 09:00,292.3,110.2,182.1,10.29,1.6999
14/08/90 10:00,444.11,121.3,322.8,12.45,3.4
14/08/90 11:00,555,150.1,404.91,14.39,4.5001
14/08/90 12:00,566.31,209.1,357.21,15.74,4.5001
14/08/90 13:00,493.8,272.7,221.1,16.39,6.2
14/08/90 14:00,447.2,241.9,205.3,16.72,6.8999
14/08/90 15:00,271.61,222.6,49.008,16.18,4.0001
14/08/90 16:00,166.7,132.2,34.504,15.23,3.5999
14/08/90 17:00,38.206,38.202,0.004,13.87,1.9
14/08/90 18:00,0.1968,0.1963,0.0005,12.58,3.4
14/08/90 19:00,0,0,0,11.91,1.5
14/08/90 20:00,0,0,0,11.33,0.7999
14/08/90 21:00,0,0,0,10.58,0.2001
14/08/90 22:00,0,0,0,9.8202,0.1001
14/08/90 23:00,0,0,0,9.0602,0.1001
15/08/90 00:00,0,0,0,8.3001,0
15/08/90 01:00,0,0,0,7.5401,0.2001
15/08/90 02:00,0,0,0,6.77,0.9
15/08/90 03:00,0,0,0,6.3799,1.4
15/08/90 04:00,0,0,0,5.9999,1.4
15/08/90 05:00,0,0,0,5.7401,1.9
15/08/90 06:00,0,0,0,5.4698,2.6001
15/08/90 07:00,7.7986,7.7986,0,5.7002,0.7999
15/08/90 08:00,174.9,49.797,125.1,8.1399,1
15/08/90 09:00,381.4,87.897,293.5,10.97,0.6001
15/08/90 10:00,467.81,151.1,316.7,12.73,2.1001
15/08/90 11:00,515.4,222.6,292.8,14.06,2.1001
15/08/90 12:00,635.1,206,429.1,15.47,2.9
15/08/90 13:00,429.6,295.4,134.2,15.71,3.5999
15/08/90 14:00,308.1,259,49.1,15.34,5.4999
15/08/90 15:00,167.6,164.4,3.1948,14.36,5.2
15/08/90 16:00,132.9,124.8,8.094,13.42,5.4999
15/08/90 17:00,22.609,22.602,0.0063,12.21,7.3001
15/08/90 18:00,0.1968,0.1963,0.0005,11.2,6.8999
15/08/90 19:00,0,0,0,10.37,6.2
15/08/90 20:00,0,0,0,9.5402,3.5999
15/08/90 21:00,0,0,0,8.7201,2.6001
15/08/90 22:00,0,0,0,7.8898,1.1999
15/08/90 23:00,0,0,0,7.0601,0.4
16/08/90 00:00,0,0,0,6.2702,0.2999
16/08/90 01:00,0,0,0,5.44,0.9
16/08/90 02:00,0,0,0,4.6102,2.6001
16/08/90 03:00,0,0,0,4.1701,1.5
16/08/90 04:00,0,0,0,3.7299,1.1001
16/08/90 05:00,0,0,0,3.4297,1.1001
16/08/90 06:00,0,0,0,3.1301,1.1001
16/08/90 07:00,4.7936,4.7936,0,3.2499,0.7999
16/08/90 08:00,162.89,44.302,118.59,5.9403,0.6001
16/08/90 09:00,348.81,53.597,295.21,8.9601,0.9
16/08/90 10:00,515.49,73.899,441.59,11.72,0.4
16/08/90 11:00,637,64.298,572.7,14.01,0.5
16/08/90 12:00,694.59,68.898,625.69,15.83,1.4
16/08/90 13:00,680.91,67.901,613.01,17.05,1.9
16/08/90 14:00,606.61,59.697,546.91,17.68,3.1999
16/08/90 15:00,467.2,67.203,400,17.68,2.4
16/08/90 16:00,284.81,50.496,234.31,16.74,0.9
16/08/90 17:00,101.01,36.302,64.704,15.09,1.5
16/08/90 18:00,0.1968,0.1963,0.0005,13.27,1.1001
16/08/90 19:00,0,0,0,12.5,1.1999
16/08/90 20:00,0,0,0,11.73,0.7999
16/08/90 21:00,0,0,0,11.03,1.5
16/08/90 22:00,0,0,0,10.16,1.1001
16/08/90 23:00,0,0,0,9.3002,1.1001
17/08/90 00:00,0,0,0,8.5998,2.6001
17/08/90 01:00,0,0,0,7.8499,2.6001
17/08/90 02:00,0,0,0,7.0898,4.2
17/08/90 03:00,0,0,0,6.6902,6.2
17/08/90 04:00,0,0,0,6.2798,5.4999
17/08/90 05:00,0,0,0,5.9999,3.5999
17/08/90 06:00,0,0,0,5.7098,1.6999
17/08/90 07:00,3.005,2.999,0.006,5.7598,0.9
17/08/90 08:00,130.61,68.6,62.008,7.9398,0.9
17/08/90 09:00,295.2,116.1,179.1,10.56,1.4
17/08/90 10:00,411.7,185.5,226.2,12.59,1.4
17/08/90 11:00,489.31,241.9,247.41,14.28,1.9
17/08/90 12:00,570.3,225,345.29,15.81,1
17/08/90 13:00,530.11,261.8,268.31,16.72,0.1001
17/08/90 14:00,525.49,157.9,367.59,17.36,0.1001
17/08/90 15:00,441.5,99.799,341.7,17.56,0.2001
17/08/90 16:00,283.7,64.298,219.4,17.01,0.6001
17/08/90 17:00,111.79,40.298,71.493,15.73,0.2999
17/08/90 18:00,0.5008,0.5008,0,14.16,0.1001
17/08/90 19:00,0,0,0,13.71,0.1001
17/08/90 20:00,0,0,0,13.27,0.1001
17/08/90 21:00,0,0,0,12.83,0.2999
17/08/90 22:00,0,0,0,12.39,0.1001
17/08/90 23:00,0,0,0,11.95,0.1001
18/08/90 00:00,0,0,0,11.72,0.2999
18/08/90 01:00,0,0,0,11.52,0.6001
18/08/90 02:00,0,0,0,11.44,0.5
18/08/90 03:00,0,0,0,11.35,0.2001
18/08/90 04:00,0,0,0,11.23,0.4
18/08/90 05:00,0,0,0,11.17,0.7999
18/08/90 06:00,0,0,0,11.15,0.6001
18/08/90 07:00,7.6912,7.6912,0,11.37,1.6999
18/08/90 08:00,147.4,61.801,85.602,13.22,1.4
18/08/90 09:00,294.9,152.8,142.1,15.19,0.7999
18/08/90 10:00,167.7,163.3,4.4012,15.28,0.4
18/08/90 11:00,390.11,286,104.1,16.64,0.2001
18/08/90 12:00,333.6,301.2,32.401,16.97,0.9
18/08/90 13:00,433,310.3,122.7,18.01,1.1001
18/08/90 14:00,304.7,259,45.702,16.99,2.1001
18/08/90 15:00,40.692,40.692,0,16.35,1.6999
18/08/90 16:00,25.703,25.703,0,14.29,0.5
18/08/90 17:00,9.4978,9.4978,0,14.99,1.1001
18/08/90 18:00,0.3041,0.2983,0.0057,14.12,1.6999
18/08/90 19:00,0,0,0,14.28,2.1001
18/08/90 20:00,0,0,0,14.16,1.1999
18/08/90 21:00,0,0,0,13.85,1
18/08/90 22:00,0,0,0,13.65,1.5
18/08/90 23:00,0,0,0,13.18,1.9
19/08/90 00:00,0,0,0,12.88,3.1999
19/08/90 01:00,0,0,0,12.67,2.9
19/08/90 02:00,0,0,0,11.34,1.6999
19/08/90 03:00,0,0,0,11.95,4.0001
19/08/90 04:00,0,0,0,12.3,4.0001
19/08/90 05:00,0,0,0,12.26,1.9
19/08/90 06:00,0,0,0,12.2,2.4
19/08/90 07:00,2.2001,2.1982,0.0018,12.27,3.1999
19/08/90 08:00,15.007,15.003,0.0041,12.48,2.1001
19/08/90 09:00,31.194,31.194,0,12.82,1.9
19/08/90 10:00,136.99,136.99,0,13.79,0.2999
19/08/90 11:00,246.6,235.7,10.899,15,0.2999
19/08/90 12:00,406.6,318.5,88.101,16.6,0.6001
19/08/90 13:00,337.5,280.5,57.003,17.47,1.4
19/08/90 14:00,684,302.4,381.6,19.39,2.1001
19/08/90 15:00,347.11,247.4,99.707,19.77,1.1999
19/08/90 16:00,49.206,49.201,0.0054,18.93,1.9
19/08/90 17:00,9.301,9.301,0,18.03,2.4
19/08/90 18:00,0.3935,0.3935,0,17.26,1
19/08/90 19:00,0,0,0,16.51,0.5
19/08/90 20:00,0,0,0,15.76,0.4
19/08/90 21:00,0,0,0,15,0.1001
19/08/90 22:00,0,0,0,14.12,0.2001
19/08/90 23:00,0,0,0,13.5,0.1001
20/08/90 00:00,0,0,0,12.47,0.2001
20/08/90 01:00,0,0,0,11.5,0.2999
20/08/90 02:00,0,0,0,10.26,0.6001
20/08/90 03:00,0,0,0,9.6099,0.5
20/08/90 04:00,0,0,0,8.9601,0.5
20/08/90 05:00,0,0,0,8.4901,0.7999
20/08/90 06:00,0,0,0,8.0298,1.1001
20/08/90 07:00,6.4928,6.4928,0,8.1501,3.4
20/08/90 08:00,129.39,88.203,41.188,9.95,2.1001
20/08/90 09:00,207.2,168.8,38.399,11.29,1.6999
20/08/90 10:00,438.51,209.2,229.31,13.32,2.9
20/08/90 11:00,468.4,277.7,190.7,14.74,4.0001
20/08/90 12:00,469.9,318.2,151.7,15.66,5.4999
20/08/90 13:00,618,213.6,404.4,16.88,5.9001
20/08/90 14:00,467.81,254.3,213.5,17.26,3.4
20/08/90 15:00,309.1,239.3,69.8,16.98,2.6001
20/08/90 16:00,186.59,136.6,49.99,16.18,2.1001
20/08/90 17:00,115.6,70.5,45.101,15.21,2.6001
20/08/90 18:00,0.8049,0.8008,0.0041,13.95,1.1001
20/08/90 19:00,0,0,0,13.01,0.7999
20/08/90 20:00,0,0,0,12.07,0.5
20/08/90 21:00,0,0,0,11.22,0.6001
20/08/90 22:00,0,0,0,10.17,0.6001
20/08/90 23:00,0,0,0,9.1197,2.6001
21/08/90 00:00,0,0,0,8.4002,1.1001
21/08/90 01:00,0,0,0,7.6402,0.4
21/08/90 02:00,0,0,0,6.8897,0.7999
21/08/90 03:00,0,0,0,6.49,1.4
21/08/90 04:00,0,0,0,6.0898,0.2999
21/08/90 05:00,0,0,0,5.82,0.6001
21/08/90 06:00,0,0,0,5.54,0.9
21/08/90 07:00,7.101,7.0971,0.0039,5.7503,0.9
21/08/90 08:00,145.79,80.698,65.096,8.05,2.1001
21/08/90 09:00,291.89,147.8,144.09,10.45,1.1999
21/08/90 10:00,411.7,218.7,193,12.39,2.9
21/08/90 11:00,493.49,266.3,227.19,14.04,4.0001
21/08/90 12:00,538.8,287,251.8,15.36,5.4999
21/08/90 13:00,523,284.4,238.6,16.22,5.9001
21/08/90 14:00,459.7,251.1,208.61,16.62,4.2
21/08/90 15:00,348.5,201.8,146.71,16.53,2.6001
21/08/90 16:00,222.21,125.5,96.703,15.8,1.5
21/08/90 17:00,81.796,56,25.796,14.55,1
21/08/90 18:00,0.3935,0.3935,0,13.15,0.1001
21/08/90 19:00,0,0,0,12.32,0.1001
21/08/90 20:00,0,0,0,11.49,0.7999
21/08/90 21:00,0,0,0,10.68,1.1999
21/08/90 22:00,0,0,0,9.7499,1.5
21/08/90 23:00,0,0,0,8.81,0.6001
22/08/90 00:00,0,0,0,8.0399,0.4
22/08/90 01:00,0,0,0,7.2203,0.2001
22/08/90 02:00,0,0,0,6.4001,1.4
22/08/90 03:00,0,0,0,5.9701,0.2001
22/08/90 04:00,0,0,0,5.54,0
22/08/90 05:00,0,0,0,5.2398,0
22/08/90 06:00,0,0,0,4.9402,0.1001
22/08/90 07:00,5.5985,5.5976,0.0009,5.0897,0.1001
22/08/90 08:00,101.79,92.097,9.6954,6.6098,0.1001
22/08/90 09:00,236.6,190.1,46.506,8.5497,0.2001
22/08/90 10:00,350.01,279.4,70.605,10.43,0.5
22/08/90 11:00,402.7,307.9,94.8,11.72,1
22/08/90 12:00,453.1,334.7,118.4,12.81,1
22/08/90 13:00,470.51,325.2,145.31,13.65,2.4
22/08/90 14:00,392.7,288.3,104.4,13.99,2.1001
22/08/90 15:00,302.7,244.9,57.799,13.96,2.9
22/08/90 16:00,179.9,151.6,28.305,13.32,2.1001
22/08/90 17:00,69.597,60.003,9.5935,12.3,3.1999
22/08/90 18:00,0.3935,0.3935,0,11.26,6.4999
22/08/90 19:00,0,0,0,10.27,9.7999
22/08/90 20:00,0,0,0,9.28,8.8999
22/08/90 21:00,0,0,0,8.3001,4.5001
22/08/90 22:00,0,0,0,7.3102,4.2
22/08/90 23:00,0,0,0,6.3203,4.2
23/08/90 00:00,0,0,0,5.5001,2.6001
23/08/90 01:00,0,0,0,4.64,1.5
23/08/90 02:00,0,0,0,3.78,1.4
23/08/90 03:00,0,0,0,3.3201,0.7999
23/08/90 04:00,0,0,0,2.8597,1
23/08/90 05:00,0,0,0,2.5399,0.1001
23/08/90 06:00,0,0,0,2.2301,1.1001
23/08/90 07:00,9.1937,9.1937,0,2.4898,2.6001
23/08/90 08:00,180.99,54.5,126.49,5.3899,0.6001
23/08/90 09:00,367.19,71.897,295.3,8.4598,0.2999
23/08/90 10:00,522.31,90.896,431.41,11.29,1.1001
23/08/90 11:00,638.39,98.998,539.39,13.41,1.1001
23/08/90 12:00,690.91,104.2,586.7,15.13,3.5999
23/08/90 13:00,664.6,120,544.6,16.23,2.6001
23/08/90 14:00,588.6,106.2,482.4,16.76,2.4
23/08/90 15:00,451.8,98.598,353.2,16.68,2.4
23/08/90 16:00,273.31,82.896,190.41,15.69,2.1001
23/08/90 17:00,104.6,44.2,60.401,14.07,1.1001
23/08/90 18:00,0.3935,0.3935,0,12.26,1.5
23/08/90 19:00,0,0,0,11.48,1.6999
23/08/90 20:00,0,0,0,10.72,2.1001
23/08/90 21:00,0,0,0,9.8399,1
23/08/90 22:00,0,0,0,8.95,0.6001
23/08/90 23:00,0,0,0,8.0702,0.2001
24/08/90 00:00,0,0,0,7.39,0.1001
24/08/90 01:00,0,0,0,6.68,0.2001
24/08/90 02:00,0,0,0,5.9701,0.6001
24/08/90 03:00,0,0,0,5.6002,1.5
24/08/90 04:00,0,0,0,5.2297,0.2001
24/08/90 05:00,0,0,0,4.97,0.6001
24/08/90 06:00,0,0,0,4.7199,0.2999
24/08/90 07:00,9.6946,9.6946,0,5.0302,1.5
24/08/90 08:00,139,103.1,35.901,7.2799,1.4
24/08/90 09:00,286.6,156.9,129.7,9.7499,2.1001
24/08/90 10:00,416.79,226.8,189.99,11.93,0.9
24/08/90 11:00,575,199.9,375.11,14.18,0.6001
24/08/90 12:00,596.61,231,365.61,15.78,1.4
24/08/90 13:00,613.9,193.5,420.41,16.99,0.6001
24/08/90 14:00,539.6,171.3,368.3,17.61,1.1999
24/08/90 15:00,443.39,114.6,328.79,17.74,1.6999
24/08/90 16:00,286.7,85.401,201.3,17.1,2.1001
24/08/90 17:00,118.7,58.3,60.396,15.75,2.9
24/08/90 18:00,1.1984,1.1984,0,14.1,1.6999
24/08/90 19:00,0,0,0,13.32,2.1001
24/08/90 20:00,0,0,0,12.55,1.9
24/08/90 21:00,0,0,0,11.77,1.1999
24/08/90 22:00,0,0,0,11.06,1.9
24/08/90 23:00,0,0,0,10.19,2.1001
25/08/90 00:00,0,0,0,9.4497,1.6999
25/08/90 01:00,0,0,0,8.6802,0
25/08/90 02:00,0,0,0,7.91,0.2001
25/08/90 03:00,0,0,0,7.5098,0.2001
25/08/90 04:00,0,0,0,7.1202,0.1001
25/08/90 05:00,0,0,0,6.8403,0.2001
25/08/90 06:00,0,0,0,6.5699,0.1001
25/08/90 07:00,11.108,11.101,0.0066,6.9302,0
25/08/90 08:00,168.99,82.598,86.395,9.6201,0.1001
25/08/90 09:00,329.4,139.8,189.6,12.13,0
25/08/90 10:00,466.7,187.7,279,14.38,0.2999
25/08/90 11:00,570.99,208,363,16.37,0.2999
25/08/90 12:00,609.4,233.3,376.1,17.87,0.2999
25/08/90 13:00,591.21,234.1,357.1,18.87,0.2999
25/08/90 14:00,521.4,213.3,308.1,19.34,0.9
25/08/90 15:00,408.21,175.7,232.51,19.31,0.9
25/08/90 16:00,257.19,114.6,142.59,18.5,1
25/08/90 17:00,98.305,58.198,40.107,17.08,1.6999
25/08/90 18:00,0.6081,0.5967,0.0115,15.47,4.5001
25/08/90 19:00,0,0,0,14.36,1.1999
25/08/90 20:00,0,0,0,13.26,2.4
25/08/90 21:00,0,0,0,12.15,0.6001
25/08/90 22:00,0,0,0,11.13,0.9
25/08/90 23:00,0,0,0,9.8899,0.2999
26/08/90 00:00,0,0,0,8.76,0.1001
26/08/90 01:00,0,0,0,7.5401,0.7999
26/08/90 02:00,0,0,0,6.3203,0.6001
26/08/90 03:00,0,0,0,5.6699,0.7999
26/08/90 04:00,0,0,0,5.02,0.5
26/08/90 05:00,0,0,0,4.5602,0.6001
26/08/90 06:00,0,0,0,4.0998,0.4
26/08/90 07:00,12.199,12.199,0,4.4202,0.6001
26/08/90 08:00,204.69,48.698,156,7.5401,2.4
26/08/90 09:00,397.6,57.303,340.3,10.67,1
26/08/90 10:00,558.4,70.398,488,13.19,1.1001
26/08/90 11:00,671.2,82.998,588.2,15.36,1.9
26/08/90 12:00,721.1,90.3,630.8,17.02,3.5999
26/08/90 13:00,701.69,92.898,608.79,18.11,3.4
26/08/90 14:00,627.8,77.401,550.4,18.63,4.0001
26/08/90 15:00,490.4,64.502,425.9,18.56,4.8
26/08/90 16:00,312.3,55.002,257.3,17.61,1.5
26/08/90 17:00,121.09,40,81.093,15.93,1.5
26/08/90 18:00,0.6976,0.6976,0,14.01,1.1999
26/08/90 19:00,0,0,0,13.01,2.6001
26/08/90 20:00,0,0,0,12.01,3.1999
26/08/90 21:00,0,0,0,11.08,1.9
26/08/90 22:00,0,0,0,9.9601,0.7999
26/08/90 23:00,0,0,0,8.8302,1.4
27/08/90 00:00,0,0,0,8.0702,1.4
27/08/90 01:00,0,0,0,7.3001,1.9
27/08/90 02:00,0,0,0,6.5198,4.5001
27/08/90 03:00,0,0,0,6.1202,6.4999
27/08/90 04:00,0,0,0,5.7199,2.4
27/08/90 05:00,0,0,0,5.44,3.4
27/08/90 06:00,0,0,0,5.1701,3.1999
27/08/90 07:00,12.896,12.896,0,5.6002,1.5
27/08/90 08:00,210.6,45.103,165.49,9.0703,1.6999
27/08/90 09:00,410.3,61.801,348.5,12.32,1.1999
27/08/90 10:00,577.7,61.401,516.3,15.18,1.4
27/08/90 11:00,689.49,74.402,615.09,17.58,4.2
27/08/90 12:00,742.71,79.096,663.61,19.38,3.5999
27/08/90 13:00,730.51,75.799,654.71,20.77,3.4
27/08/90 14:00,645.71,68.498,577.21,21.44,5.2
27/08/90 15:00,504.71,57.201,447.51,21.42,4.8
27/08/90 16:00,323,49.397,273.6,20.36,5.2
27/08/90 17:00,127,38.798,88.197,18.61,5.2
27/08/90 18:00,0.8943,0.8943,0,16.59,4.2
27/08/90 19:00,0,0,0,15.41,2.6001
27/08/90 20:00,0,0,0,14.23,4.8
27/08/90 21:00,0,0,0,13.06,3.4
27/08/90 22:00,0,0,0,11.88,4.0001
27/08/90 23:00,0,0,0,10.74,2.9
28/08/90 00:00,0,0,0,9.5099,2.9
28/08/90 01:00,0,0,0,8.2001,1.5
28/08/90 02:00,0,0,0,6.8897,2.4
28/08/90 03:00,0,0,0,6.1899,3.4
28/08/90 04:00,0,0,0,5.49,2.1001
28/08/90 05:00,0,0,0,4.9902,1.1001
28/08/90 06:00,0,0,0,4.5001,0.7999
28/08/90 07:00,14.291,14.291,0,4.8902,0.2001
28/08/90 08:00,223.1,44.6,178.5,8.29,0.4
28/08/90 09:00,424,48.596,375.41,11.47,1
28/08/90 10:00,590.1,59.501,530.6,14.14,2.9
28/08/90 11:00,707.7,70.202,637.5,16.41,2.1001
28/08/90 12:00,765.49,74.802,690.69,18.19,0.7999
28/08/90 13:00,752.01,72.902,679.11,19.38,1
28/08/90 14:00,673.31,64.902,608.4,19.92,1.5
28/08/90 15:00,531.2,53.197,478,19.88,0.9
28/08/90 16:00,343.91,46.5,297.41,18.95,0.9
28/08/90 17:00,138.5,33.703,104.79,17.2,1.4
28/08/90 18:00,1.1984,1.1984,0,15.15,0.6001
28/08/90 19:00,0,0,0,13.92,1.4
28/08/90 20:00,0,0,0,12.7,2.6001
28/08/90 21:00,0,0,0,11.47,2.4
28/08/90 22:00,0,0,0,10.23,0.2999
28/08/90 23:00,0,0,0,8.8499,0.5
29/08/90 00:00,0,0,0,7.8499,1.1999
29/08/90 01:00,0,0,0,6.7801,1
29/08/90 02:00,0,0,0,5.7098,0.6001
29/08/90 03:00,0,0,0,5.1499,0.2001
29/08/90 04:00,0,0,0,4.5799,0.1001
29/08/90 05:00,0,0,0,4.1802,0.4
29/08/90 06:00,0,0,0,3.78,0.2999
29/08/90 07:00,15.4,15.4,0,4.2398,0.1001
29/08/90 08:00,213.41,52.302,161.1,7.5699,0.9
29/08/90 09:00,409,68.098,340.9,10.86,1.6999
29/08/90 10:00,575.31,72.203,503.1,13.52,2.9
29/08/90 11:00,692.61,81.2,611.41,15.83,4.8
29/08/90 12:00,740.9,89.2,651.7,17.59,4.0001
29/08/90 13:00,731.49,82.001,649.49,18.8,4.5001
29/08/90 14:00,650.11,72.298,577.81,19.38,2.1001
29/08/90 15:00,512.31,58.001,454.31,19.35,1.4
29/08/90 16:00,326.9,57.499,269.4,18.37,2.6001
29/08/90 17:00,130.3,44.498,85.806,16.64,2.4
29/08/90 18:00,1.1984,1.1984,0,14.63,4.0001
29/08/90 19:00,0,0,0,13.56,1.6999
29/08/90 20:00,0,0,0,12.5,0.5
29/08/90 21:00,0,0,0,11.44,0.4
29/08/90 22:00,0,0,0,10.38,0.5
29/08/90 23:00,0,0,0,9.19,0.6001
30/08/90 00:00,0,0,0,8.2799,0.6001
30/08/90 01:00,0,0,0,7.3001,0.5
30/08/90 02:00,0,0,0,6.3298,1.1001
30/08/90 03:00,0,0,0,5.8099,2.9
30/08/90 04:00,0,0,0,5.3,3.1999
30/08/90 05:00,0,0,0,4.9301,1.9
30/08/90 06:00,0,0,0,4.5698,1.1999
30/08/90 07:00,16.295,16.295,0,5.0701,0.6001
30/08/90 08:00,206.3,94.398,111.91,8.2799,0.7999
30/08/90 09:00,392.31,89.302,303,11.45,0.5
30/08/90 10:00,541.3,122,419.3,13.86,0.2001
30/08/90 11:00,646.49,149.8,496.69,15.99,0.5
30/08/90 12:00,696,159.3,536.7,17.65,0.7999
30/08/90 13:00,691,138.2,552.8,18.8,0.7999
30/08/90 14:00,606.8,130.1,476.7,19.32,1.1999
30/08/90 15:00,484.91,90.001,394.91,19.3,1.5
30/08/90 16:00,315.31,66.598,248.71,18.41,2.6001
30/08/90 17:00,126.3,43.603,82.694,16.78,2.4
30/08/90 18:00,1.3952,1.3952,0,14.86,0.6001
30/08/90 19:00,0,0,0,13.89,0.1001
30/08/90 20:00,0,0,0,12.91,0.2001
30/08/90 21:00,0,0,0,11.93,0.2999
30/08/90 22:00,0,0,0,11.02,0.2001
30/08/90 23:00,0,0,0,9.9202,0.2001
31/08/90 00:00,0,0,0,9.09,0.1001
31/08/90 01:00,0,0,0,8.0702,0.2001
31/08/90 02:00,0,0,0,7.0499,0.2999
31/08/90 03:00,0,0,0,6.4501,0.6001
31/08/90 04:00,0,0,0,5.8498,0.7999
31/08/90 05:00,0,0,0,5.3899,1.5
